"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/08/2017 03:00:00 - 09/08/2017 04:00:00","BZN|NL","Without sequence","19.08","",""
"09/08/2017 04:00:00 - 09/08/2017 05:00:00","BZN|NL","Without sequence","19.09","",""
"09/08/2017 05:00:00 - 09/08/2017 06:00:00","BZN|NL","Without sequence","24.57","",""
"09/08/2017 06:00:00 - 09/08/2017 07:00:00","BZN|NL","Without sequence","27.8","",""
"09/08/2017 07:00:00 - 09/08/2017 08:00:00","BZN|NL","Without sequence","31.57","",""
"09/08/2017 08:00:00 - 09/08/2017 09:00:00","BZN|NL","Without sequence","34.85","",""
"09/08/2017 09:00:00 - 09/08/2017 10:00:00","BZN|NL","Without sequence","33.15","",""
"09/08/2017 10:00:00 - 09/08/2017 11:00:00","BZN|NL","Without sequence","31.49","",""
"09/08/2017 11:00:00 - 09/08/2017 12:00:00","BZN|NL","Without sequence","31.74","",""
"09/08/2017 12:00:00 - 09/08/2017 13:00:00","BZN|NL","Without sequence","30.53","",""
"09/08/2017 13:00:00 - 09/08/2017 14:00:00","BZN|NL","Without sequence","31.0","",""
"09/08/2017 14:00:00 - 09/08/2017 15:00:00","BZN|NL","Without sequence","30.7","",""
"09/08/2017 15:00:00 - 09/08/2017 16:00:00","BZN|NL","Without sequence","30.7","",""
"09/08/2017 16:00:00 - 09/08/2017 17:00:00","BZN|NL","Without sequence","31.25","",""
"09/08/2017 17:00:00 - 09/08/2017 18:00:00","BZN|NL","Without sequence","34.92","",""
"09/08/2017 18:00:00 - 09/08/2017 19:00:00","BZN|NL","Without sequence","35.96","",""
"09/08/2017 19:00:00 - 09/08/2017 20:00:00","BZN|NL","Without sequence","40.1","",""
"09/08/2017 20:00:00 - 09/08/2017 21:00:00","BZN|NL","Without sequence","38.33","",""
"09/08/2017 21:00:00 - 09/08/2017 22:00:00","BZN|NL","Without sequence","39.42","",""
"09/08/2017 22:00:00 - 09/08/2017 23:00:00","BZN|NL","Without sequence","37.35","",""
"09/08/2017 23:00:00 - 10/08/2017 00:00:00","BZN|NL","Without sequence","34.51","",""
"10/08/2017 00:00:00 - 10/08/2017 01:00:00","BZN|NL","Without sequence","29.91","",""
"10/08/2017 01:00:00 - 10/08/2017 02:00:00","BZN|NL","Without sequence","28.24","",""
"10/08/2017 02:00:00 - 10/08/2017 03:00:00","BZN|NL","Without sequence","27.79","",""
"10/08/2017 03:00:00 - 10/08/2017 04:00:00","BZN|NL","Without sequence","26.6","",""
"10/08/2017 04:00:00 - 10/08/2017 05:00:00","BZN|NL","Without sequence","26.02","",""
"10/08/2017 05:00:00 - 10/08/2017 06:00:00","BZN|NL","Without sequence","28.44","",""
"10/08/2017 06:00:00 - 10/08/2017 07:00:00","BZN|NL","Without sequence","33.81","",""
"10/08/2017 07:00:00 - 10/08/2017 08:00:00","BZN|NL","Without sequence","36.81","",""
"10/08/2017 08:00:00 - 10/08/2017 09:00:00","BZN|NL","Without sequence","40.88","",""
"10/08/2017 09:00:00 - 10/08/2017 10:00:00","BZN|NL","Without sequence","41.95","",""
"10/08/2017 10:00:00 - 10/08/2017 11:00:00","BZN|NL","Without sequence","41.95","",""
"10/08/2017 11:00:00 - 10/08/2017 12:00:00","BZN|NL","Without sequence","41.93","",""
"10/08/2017 12:00:00 - 10/08/2017 13:00:00","BZN|NL","Without sequence","41.63","",""
"10/08/2017 13:00:00 - 10/08/2017 14:00:00","BZN|NL","Without sequence","40.95","",""
"10/08/2017 14:00:00 - 10/08/2017 15:00:00","BZN|NL","Without sequence","39.2","",""
"10/08/2017 15:00:00 - 10/08/2017 16:00:00","BZN|NL","Without sequence","37.88","",""
"10/08/2017 16:00:00 - 10/08/2017 17:00:00","BZN|NL","Without sequence","36.24","",""
"10/08/2017 17:00:00 - 10/08/2017 18:00:00","BZN|NL","Without sequence","37.05","",""
"10/08/2017 18:00:00 - 10/08/2017 19:00:00","BZN|NL","Without sequence","38.0","",""
"10/08/2017 19:00:00 - 10/08/2017 20:00:00","BZN|NL","Without sequence","39.61","",""
"10/08/2017 20:00:00 - 10/08/2017 21:00:00","BZN|NL","Without sequence","35.99","",""
"10/08/2017 21:00:00 - 10/08/2017 22:00:00","BZN|NL","Without sequence","35.56","",""
"10/08/2017 22:00:00 - 10/08/2017 23:00:00","BZN|NL","Without sequence","34.78","",""
"10/08/2017 23:00:00 - 11/08/2017 00:00:00","BZN|NL","Without sequence","30.97","",""
"11/08/2017 00:00:00 - 11/08/2017 01:00:00","BZN|NL","Without sequence","28.99","",""
"11/08/2017 01:00:00 - 11/08/2017 02:00:00","BZN|NL","Without sequence","28.13","",""
"11/08/2017 02:00:00 - 11/08/2017 03:00:00","BZN|NL","Without sequence","27.03","",""
"11/08/2017 03:00:00 - 11/08/2017 04:00:00","BZN|NL","Without sequence","26.29","",""
"11/08/2017 04:00:00 - 11/08/2017 05:00:00","BZN|NL","Without sequence","26.12","",""
"11/08/2017 05:00:00 - 11/08/2017 06:00:00","BZN|NL","Without sequence","28.11","",""
"11/08/2017 06:00:00 - 11/08/2017 07:00:00","BZN|NL","Without sequence","31.79","",""
"11/08/2017 07:00:00 - 11/08/2017 08:00:00","BZN|NL","Without sequence","37.65","",""
"11/08/2017 08:00:00 - 11/08/2017 09:00:00","BZN|NL","Without sequence","45.09","",""
"11/08/2017 09:00:00 - 11/08/2017 10:00:00","BZN|NL","Without sequence","49.01","",""
"11/08/2017 10:00:00 - 11/08/2017 11:00:00","BZN|NL","Without sequence","50.2","",""
"11/08/2017 11:00:00 - 11/08/2017 12:00:00","BZN|NL","Without sequence","57.96","",""
"11/08/2017 12:00:00 - 11/08/2017 13:00:00","BZN|NL","Without sequence","50.59","",""
"11/08/2017 13:00:00 - 11/08/2017 14:00:00","BZN|NL","Without sequence","45.44","",""
"11/08/2017 14:00:00 - 11/08/2017 15:00:00","BZN|NL","Without sequence","39.09","",""
"11/08/2017 15:00:00 - 11/08/2017 16:00:00","BZN|NL","Without sequence","39.01","",""
"11/08/2017 16:00:00 - 11/08/2017 17:00:00","BZN|NL","Without sequence","36.88","",""
"11/08/2017 17:00:00 - 11/08/2017 18:00:00","BZN|NL","Without sequence","37.42","",""
"11/08/2017 18:00:00 - 11/08/2017 19:00:00","BZN|NL","Without sequence","38.08","",""
"11/08/2017 19:00:00 - 11/08/2017 20:00:00","BZN|NL","Without sequence","36.21","",""
"11/08/2017 20:00:00 - 11/08/2017 21:00:00","BZN|NL","Without sequence","34.32","",""
"11/08/2017 21:00:00 - 11/08/2017 22:00:00","BZN|NL","Without sequence","34.61","",""
"11/08/2017 22:00:00 - 11/08/2017 23:00:00","BZN|NL","Without sequence","33.36","",""
"11/08/2017 23:00:00 - 12/08/2017 00:00:00","BZN|NL","Without sequence","30.71","",""
"12/08/2017 00:00:00 - 12/08/2017 01:00:00","BZN|NL","Without sequence","25.63","",""
"12/08/2017 01:00:00 - 12/08/2017 02:00:00","BZN|NL","Without sequence","23.05","",""
"12/08/2017 02:00:00 - 12/08/2017 03:00:00","BZN|NL","Without sequence","20.72","",""
"12/08/2017 03:00:00 - 12/08/2017 04:00:00","BZN|NL","Without sequence","20.06","",""
"12/08/2017 04:00:00 - 12/08/2017 05:00:00","BZN|NL","Without sequence","18.85","",""
"12/08/2017 05:00:00 - 12/08/2017 06:00:00","BZN|NL","Without sequence","17.03","",""
"12/08/2017 06:00:00 - 12/08/2017 07:00:00","BZN|NL","Without sequence","19.59","",""
"12/08/2017 07:00:00 - 12/08/2017 08:00:00","BZN|NL","Without sequence","24.57","",""
"12/08/2017 08:00:00 - 12/08/2017 09:00:00","BZN|NL","Without sequence","25.17","",""
"12/08/2017 09:00:00 - 12/08/2017 10:00:00","BZN|NL","Without sequence","26.69","",""
"12/08/2017 10:00:00 - 12/08/2017 11:00:00","BZN|NL","Without sequence","26.41","",""
"12/08/2017 11:00:00 - 12/08/2017 12:00:00","BZN|NL","Without sequence","26.52","",""
"12/08/2017 12:00:00 - 12/08/2017 13:00:00","BZN|NL","Without sequence","25.93","",""
"12/08/2017 13:00:00 - 12/08/2017 14:00:00","BZN|NL","Without sequence","25.8","",""
"12/08/2017 14:00:00 - 12/08/2017 15:00:00","BZN|NL","Without sequence","25.79","",""
"12/08/2017 15:00:00 - 12/08/2017 16:00:00","BZN|NL","Without sequence","25.06","",""
"12/08/2017 16:00:00 - 12/08/2017 17:00:00","BZN|NL","Without sequence","25.69","",""
"12/08/2017 17:00:00 - 12/08/2017 18:00:00","BZN|NL","Without sequence","25.74","",""
"12/08/2017 18:00:00 - 12/08/2017 19:00:00","BZN|NL","Without sequence","26.26","",""
"12/08/2017 19:00:00 - 12/08/2017 20:00:00","BZN|NL","Without sequence","30.0","",""
"12/08/2017 20:00:00 - 12/08/2017 21:00:00","BZN|NL","Without sequence","28.8","",""
"12/08/2017 21:00:00 - 12/08/2017 22:00:00","BZN|NL","Without sequence","30.0","",""
"12/08/2017 22:00:00 - 12/08/2017 23:00:00","BZN|NL","Without sequence","37.53","",""
"12/08/2017 23:00:00 - 13/08/2017 00:00:00","BZN|NL","Without sequence","45.0","",""
"13/08/2017 00:00:00 - 13/08/2017 01:00:00","BZN|NL","Without sequence","24.44","",""
"13/08/2017 01:00:00 - 13/08/2017 02:00:00","BZN|NL","Without sequence","22.37","",""
"13/08/2017 02:00:00 - 13/08/2017 03:00:00","BZN|NL","Without sequence","21.1","",""
"13/08/2017 03:00:00 - 13/08/2017 04:00:00","BZN|NL","Without sequence","18.69","",""
"13/08/2017 04:00:00 - 13/08/2017 05:00:00","BZN|NL","Without sequence","13.34","",""
"13/08/2017 05:00:00 - 13/08/2017 06:00:00","BZN|NL","Without sequence","11.95","",""
"13/08/2017 06:00:00 - 13/08/2017 07:00:00","BZN|NL","Without sequence","11.77","",""
"13/08/2017 07:00:00 - 13/08/2017 08:00:00","BZN|NL","Without sequence","17.44","",""
"13/08/2017 08:00:00 - 13/08/2017 09:00:00","BZN|NL","Without sequence","20.6","",""
"13/08/2017 09:00:00 - 13/08/2017 10:00:00","BZN|NL","Without sequence","21.79","",""
"13/08/2017 10:00:00 - 13/08/2017 11:00:00","BZN|NL","Without sequence","23.81","",""
"13/08/2017 11:00:00 - 13/08/2017 12:00:00","BZN|NL","Without sequence","22.59","",""
"13/08/2017 12:00:00 - 13/08/2017 13:00:00","BZN|NL","Without sequence","23.3","",""
"13/08/2017 13:00:00 - 13/08/2017 14:00:00","BZN|NL","Without sequence","24.26","",""
"13/08/2017 14:00:00 - 13/08/2017 15:00:00","BZN|NL","Without sequence","22.4","",""
"13/08/2017 15:00:00 - 13/08/2017 16:00:00","BZN|NL","Without sequence","22.93","",""
"13/08/2017 16:00:00 - 13/08/2017 17:00:00","BZN|NL","Without sequence","23.48","",""
"13/08/2017 17:00:00 - 13/08/2017 18:00:00","BZN|NL","Without sequence","24.44","",""
"13/08/2017 18:00:00 - 13/08/2017 19:00:00","BZN|NL","Without sequence","28.39","",""
"13/08/2017 19:00:00 - 13/08/2017 20:00:00","BZN|NL","Without sequence","33.0","",""
"13/08/2017 20:00:00 - 13/08/2017 21:00:00","BZN|NL","Without sequence","34.98","",""
"13/08/2017 21:00:00 - 13/08/2017 22:00:00","BZN|NL","Without sequence","36.47","",""
"13/08/2017 22:00:00 - 13/08/2017 23:00:00","BZN|NL","Without sequence","35.8","",""
"13/08/2017 23:00:00 - 14/08/2017 00:00:00","BZN|NL","Without sequence","32.0","",""
"14/08/2017 00:00:00 - 14/08/2017 01:00:00","BZN|NL","Without sequence","28.69","",""
"14/08/2017 01:00:00 - 14/08/2017 02:00:00","BZN|NL","Without sequence","26.37","",""
"14/08/2017 02:00:00 - 14/08/2017 03:00:00","BZN|NL","Without sequence","25.24","",""
"14/08/2017 03:00:00 - 14/08/2017 04:00:00","BZN|NL","Without sequence","25.17","",""
"14/08/2017 04:00:00 - 14/08/2017 05:00:00","BZN|NL","Without sequence","25.28","",""
"14/08/2017 05:00:00 - 14/08/2017 06:00:00","BZN|NL","Without sequence","27.64","",""
"14/08/2017 06:00:00 - 14/08/2017 07:00:00","BZN|NL","Without sequence","32.9","",""
"14/08/2017 07:00:00 - 14/08/2017 08:00:00","BZN|NL","Without sequence","37.78","",""
"14/08/2017 08:00:00 - 14/08/2017 09:00:00","BZN|NL","Without sequence","38.44","",""
"14/08/2017 09:00:00 - 14/08/2017 10:00:00","BZN|NL","Without sequence","36.64","",""
"14/08/2017 10:00:00 - 14/08/2017 11:00:00","BZN|NL","Without sequence","35.04","",""
"14/08/2017 11:00:00 - 14/08/2017 12:00:00","BZN|NL","Without sequence","34.96","",""
"14/08/2017 12:00:00 - 14/08/2017 13:00:00","BZN|NL","Without sequence","33.4","",""
"14/08/2017 13:00:00 - 14/08/2017 14:00:00","BZN|NL","Without sequence","31.93","",""
"14/08/2017 14:00:00 - 14/08/2017 15:00:00","BZN|NL","Without sequence","31.87","",""
"14/08/2017 15:00:00 - 14/08/2017 16:00:00","BZN|NL","Without sequence","33.0","",""
"14/08/2017 16:00:00 - 14/08/2017 17:00:00","BZN|NL","Without sequence","34.87","",""
"14/08/2017 17:00:00 - 14/08/2017 18:00:00","BZN|NL","Without sequence","37.07","",""
"14/08/2017 18:00:00 - 14/08/2017 19:00:00","BZN|NL","Without sequence","39.64","",""
"14/08/2017 19:00:00 - 14/08/2017 20:00:00","BZN|NL","Without sequence","41.96","",""
"14/08/2017 20:00:00 - 14/08/2017 21:00:00","BZN|NL","Without sequence","38.39","",""
"14/08/2017 21:00:00 - 14/08/2017 22:00:00","BZN|NL","Without sequence","37.76","",""
"14/08/2017 22:00:00 - 14/08/2017 23:00:00","BZN|NL","Without sequence","42.64","",""
"14/08/2017 23:00:00 - 15/08/2017 00:00:00","BZN|NL","Without sequence","41.0","",""
"15/08/2017 00:00:00 - 15/08/2017 01:00:00","BZN|NL","Without sequence","30.0","",""
"15/08/2017 01:00:00 - 15/08/2017 02:00:00","BZN|NL","Without sequence","29.0","",""
"15/08/2017 02:00:00 - 15/08/2017 03:00:00","BZN|NL","Without sequence","23.61","",""
"15/08/2017 03:00:00 - 15/08/2017 04:00:00","BZN|NL","Without sequence","24.75","",""
"15/08/2017 04:00:00 - 15/08/2017 05:00:00","BZN|NL","Without sequence","23.6","",""
"15/08/2017 05:00:00 - 15/08/2017 06:00:00","BZN|NL","Without sequence","24.6","",""
"15/08/2017 06:00:00 - 15/08/2017 07:00:00","BZN|NL","Without sequence","26.73","",""
"15/08/2017 07:00:00 - 15/08/2017 08:00:00","BZN|NL","Without sequence","39.5","",""
"15/08/2017 08:00:00 - 15/08/2017 09:00:00","BZN|NL","Without sequence","40.21","",""
"15/08/2017 09:00:00 - 15/08/2017 10:00:00","BZN|NL","Without sequence","32.4","",""
"15/08/2017 10:00:00 - 15/08/2017 11:00:00","BZN|NL","Without sequence","34.0","",""
"15/08/2017 11:00:00 - 15/08/2017 12:00:00","BZN|NL","Without sequence","35.0","",""
"15/08/2017 12:00:00 - 15/08/2017 13:00:00","BZN|NL","Without sequence","34.0","",""
"15/08/2017 13:00:00 - 15/08/2017 14:00:00","BZN|NL","Without sequence","39.77","",""
"15/08/2017 14:00:00 - 15/08/2017 15:00:00","BZN|NL","Without sequence","37.36","",""
"15/08/2017 15:00:00 - 15/08/2017 16:00:00","BZN|NL","Without sequence","31.0","",""
"15/08/2017 16:00:00 - 15/08/2017 17:00:00","BZN|NL","Without sequence","36.06","",""
"15/08/2017 17:00:00 - 15/08/2017 18:00:00","BZN|NL","Without sequence","32.0","",""
"15/08/2017 18:00:00 - 15/08/2017 19:00:00","BZN|NL","Without sequence","35.24","",""
"15/08/2017 19:00:00 - 15/08/2017 20:00:00","BZN|NL","Without sequence","35.3","",""
"15/08/2017 20:00:00 - 15/08/2017 21:00:00","BZN|NL","Without sequence","35.36","",""
"15/08/2017 21:00:00 - 15/08/2017 22:00:00","BZN|NL","Without sequence","39.47","",""
"15/08/2017 22:00:00 - 15/08/2017 23:00:00","BZN|NL","Without sequence","54.9","",""
"15/08/2017 23:00:00 - 16/08/2017 00:00:00","BZN|NL","Without sequence","44.04","",""
"16/08/2017 00:00:00 - 16/08/2017 01:00:00","BZN|NL","Without sequence","28.93","",""
"16/08/2017 01:00:00 - 16/08/2017 02:00:00","BZN|NL","Without sequence","29.0","",""
"16/08/2017 02:00:00 - 16/08/2017 03:00:00","BZN|NL","Without sequence","29.0","",""
"16/08/2017 03:00:00 - 16/08/2017 04:00:00","BZN|NL","Without sequence","26.79","",""
"16/08/2017 04:00:00 - 16/08/2017 05:00:00","BZN|NL","Without sequence","27.64","",""
"16/08/2017 05:00:00 - 16/08/2017 06:00:00","BZN|NL","Without sequence","28.72","",""
"16/08/2017 06:00:00 - 16/08/2017 07:00:00","BZN|NL","Without sequence","34.98","",""
"16/08/2017 07:00:00 - 16/08/2017 08:00:00","BZN|NL","Without sequence","37.61","",""
"16/08/2017 08:00:00 - 16/08/2017 09:00:00","BZN|NL","Without sequence","42.0","",""
"16/08/2017 09:00:00 - 16/08/2017 10:00:00","BZN|NL","Without sequence","41.91","",""
"16/08/2017 10:00:00 - 16/08/2017 11:00:00","BZN|NL","Without sequence","40.92","",""
"16/08/2017 11:00:00 - 16/08/2017 12:00:00","BZN|NL","Without sequence","40.91","",""
"16/08/2017 12:00:00 - 16/08/2017 13:00:00","BZN|NL","Without sequence","38.44","",""
"16/08/2017 13:00:00 - 16/08/2017 14:00:00","BZN|NL","Without sequence","36.07","",""
"16/08/2017 14:00:00 - 16/08/2017 15:00:00","BZN|NL","Without sequence","35.56","",""
"16/08/2017 15:00:00 - 16/08/2017 16:00:00","BZN|NL","Without sequence","34.31","",""
"16/08/2017 16:00:00 - 16/08/2017 17:00:00","BZN|NL","Without sequence","36.27","",""
"16/08/2017 17:00:00 - 16/08/2017 18:00:00","BZN|NL","Without sequence","39.94","",""
"16/08/2017 18:00:00 - 16/08/2017 19:00:00","BZN|NL","Without sequence","41.93","",""
"16/08/2017 19:00:00 - 16/08/2017 20:00:00","BZN|NL","Without sequence","43.15","",""
"16/08/2017 20:00:00 - 16/08/2017 21:00:00","BZN|NL","Without sequence","41.95","",""
"16/08/2017 21:00:00 - 16/08/2017 22:00:00","BZN|NL","Without sequence","40.1","",""
"16/08/2017 22:00:00 - 16/08/2017 23:00:00","BZN|NL","Without sequence","36.02","",""
"16/08/2017 23:00:00 - 17/08/2017 00:00:00","BZN|NL","Without sequence","32.0","",""
"17/08/2017 00:00:00 - 17/08/2017 01:00:00","BZN|NL","Without sequence","29.82","",""
"17/08/2017 01:00:00 - 17/08/2017 02:00:00","BZN|NL","Without sequence","28.44","",""
"17/08/2017 02:00:00 - 17/08/2017 03:00:00","BZN|NL","Without sequence","26.96","",""
"17/08/2017 03:00:00 - 17/08/2017 04:00:00","BZN|NL","Without sequence","26.83","",""
"17/08/2017 04:00:00 - 17/08/2017 05:00:00","BZN|NL","Without sequence","26.96","",""
"17/08/2017 05:00:00 - 17/08/2017 06:00:00","BZN|NL","Without sequence","28.57","",""
"17/08/2017 06:00:00 - 17/08/2017 07:00:00","BZN|NL","Without sequence","33.94","",""
"17/08/2017 07:00:00 - 17/08/2017 08:00:00","BZN|NL","Without sequence","36.9","",""
"17/08/2017 08:00:00 - 17/08/2017 09:00:00","BZN|NL","Without sequence","40.14","",""
"17/08/2017 09:00:00 - 17/08/2017 10:00:00","BZN|NL","Without sequence","39.24","",""
"17/08/2017 10:00:00 - 17/08/2017 11:00:00","BZN|NL","Without sequence","36.47","",""
"17/08/2017 11:00:00 - 17/08/2017 12:00:00","BZN|NL","Without sequence","36.02","",""
"17/08/2017 12:00:00 - 17/08/2017 13:00:00","BZN|NL","Without sequence","33.39","",""
"17/08/2017 13:00:00 - 17/08/2017 14:00:00","BZN|NL","Without sequence","31.64","",""
"17/08/2017 14:00:00 - 17/08/2017 15:00:00","BZN|NL","Without sequence","30.0","",""
"17/08/2017 15:00:00 - 17/08/2017 16:00:00","BZN|NL","Without sequence","30.19","",""
"17/08/2017 16:00:00 - 17/08/2017 17:00:00","BZN|NL","Without sequence","31.68","",""
"17/08/2017 17:00:00 - 17/08/2017 18:00:00","BZN|NL","Without sequence","35.32","",""
"17/08/2017 18:00:00 - 17/08/2017 19:00:00","BZN|NL","Without sequence","37.42","",""
"17/08/2017 19:00:00 - 17/08/2017 20:00:00","BZN|NL","Without sequence","38.97","",""
"17/08/2017 20:00:00 - 17/08/2017 21:00:00","BZN|NL","Without sequence","38.35","",""
"17/08/2017 21:00:00 - 17/08/2017 22:00:00","BZN|NL","Without sequence","37.62","",""
"17/08/2017 22:00:00 - 17/08/2017 23:00:00","BZN|NL","Without sequence","36.87","",""
"17/08/2017 23:00:00 - 18/08/2017 00:00:00","BZN|NL","Without sequence","31.7","",""
"18/08/2017 00:00:00 - 18/08/2017 01:00:00","BZN|NL","Without sequence","29.21","",""
"18/08/2017 01:00:00 - 18/08/2017 02:00:00","BZN|NL","Without sequence","28.29","",""
"18/08/2017 02:00:00 - 18/08/2017 03:00:00","BZN|NL","Without sequence","27.28","",""
"18/08/2017 03:00:00 - 18/08/2017 04:00:00","BZN|NL","Without sequence","26.35","",""
"18/08/2017 04:00:00 - 18/08/2017 05:00:00","BZN|NL","Without sequence","27.7","",""
"18/08/2017 05:00:00 - 18/08/2017 06:00:00","BZN|NL","Without sequence","28.61","",""
"18/08/2017 06:00:00 - 18/08/2017 07:00:00","BZN|NL","Without sequence","33.63","",""
"18/08/2017 07:00:00 - 18/08/2017 08:00:00","BZN|NL","Without sequence","38.48","",""
"18/08/2017 08:00:00 - 18/08/2017 09:00:00","BZN|NL","Without sequence","42.25","",""
"18/08/2017 09:00:00 - 18/08/2017 10:00:00","BZN|NL","Without sequence","45.0","",""
"18/08/2017 10:00:00 - 18/08/2017 11:00:00","BZN|NL","Without sequence","43.01","",""
"18/08/2017 11:00:00 - 18/08/2017 12:00:00","BZN|NL","Without sequence","44.2","",""
"18/08/2017 12:00:00 - 18/08/2017 13:00:00","BZN|NL","Without sequence","36.29","",""
"18/08/2017 13:00:00 - 18/08/2017 14:00:00","BZN|NL","Without sequence","33.17","",""
"18/08/2017 14:00:00 - 18/08/2017 15:00:00","BZN|NL","Without sequence","32.35","",""
"18/08/2017 15:00:00 - 18/08/2017 16:00:00","BZN|NL","Without sequence","31.56","",""
"18/08/2017 16:00:00 - 18/08/2017 17:00:00","BZN|NL","Without sequence","32.4","",""
"18/08/2017 17:00:00 - 18/08/2017 18:00:00","BZN|NL","Without sequence","35.71","",""
"18/08/2017 18:00:00 - 18/08/2017 19:00:00","BZN|NL","Without sequence","37.43","",""
"18/08/2017 19:00:00 - 18/08/2017 20:00:00","BZN|NL","Without sequence","38.7","",""
"18/08/2017 20:00:00 - 18/08/2017 21:00:00","BZN|NL","Without sequence","36.99","",""
"18/08/2017 21:00:00 - 18/08/2017 22:00:00","BZN|NL","Without sequence","37.02","",""
"18/08/2017 22:00:00 - 18/08/2017 23:00:00","BZN|NL","Without sequence","34.95","",""
"18/08/2017 23:00:00 - 19/08/2017 00:00:00","BZN|NL","Without sequence","38.36","",""
"19/08/2017 00:00:00 - 19/08/2017 01:00:00","BZN|NL","Without sequence","22.22","",""
"19/08/2017 01:00:00 - 19/08/2017 02:00:00","BZN|NL","Without sequence","22.01","",""
"19/08/2017 02:00:00 - 19/08/2017 03:00:00","BZN|NL","Without sequence","13.11","",""
"19/08/2017 03:00:00 - 19/08/2017 04:00:00","BZN|NL","Without sequence","11.29","",""
"19/08/2017 04:00:00 - 19/08/2017 05:00:00","BZN|NL","Without sequence","10.8","",""
"19/08/2017 05:00:00 - 19/08/2017 06:00:00","BZN|NL","Without sequence","11.29","",""
"19/08/2017 06:00:00 - 19/08/2017 07:00:00","BZN|NL","Without sequence","11.36","",""
"19/08/2017 07:00:00 - 19/08/2017 08:00:00","BZN|NL","Without sequence","15.93","",""
"19/08/2017 08:00:00 - 19/08/2017 09:00:00","BZN|NL","Without sequence","20.74","",""
"19/08/2017 09:00:00 - 19/08/2017 10:00:00","BZN|NL","Without sequence","29.5","",""
"19/08/2017 10:00:00 - 19/08/2017 11:00:00","BZN|NL","Without sequence","26.93","",""
"19/08/2017 11:00:00 - 19/08/2017 12:00:00","BZN|NL","Without sequence","29.9","",""
"19/08/2017 12:00:00 - 19/08/2017 13:00:00","BZN|NL","Without sequence","30.0","",""
"19/08/2017 13:00:00 - 19/08/2017 14:00:00","BZN|NL","Without sequence","28.0","",""
"19/08/2017 14:00:00 - 19/08/2017 15:00:00","BZN|NL","Without sequence","25.82","",""
"19/08/2017 15:00:00 - 19/08/2017 16:00:00","BZN|NL","Without sequence","25.77","",""
"19/08/2017 16:00:00 - 19/08/2017 17:00:00","BZN|NL","Without sequence","25.63","",""
"19/08/2017 17:00:00 - 19/08/2017 18:00:00","BZN|NL","Without sequence","25.64","",""
"19/08/2017 18:00:00 - 19/08/2017 19:00:00","BZN|NL","Without sequence","25.51","",""
"19/08/2017 19:00:00 - 19/08/2017 20:00:00","BZN|NL","Without sequence","26.96","",""
"19/08/2017 20:00:00 - 19/08/2017 21:00:00","BZN|NL","Without sequence","26.96","",""
"19/08/2017 21:00:00 - 19/08/2017 22:00:00","BZN|NL","Without sequence","27.06","",""
"19/08/2017 22:00:00 - 19/08/2017 23:00:00","BZN|NL","Without sequence","30.8","",""
"19/08/2017 23:00:00 - 20/08/2017 00:00:00","BZN|NL","Without sequence","30.2","",""
"20/08/2017 00:00:00 - 20/08/2017 01:00:00","BZN|NL","Without sequence","17.8","",""
"20/08/2017 01:00:00 - 20/08/2017 02:00:00","BZN|NL","Without sequence","10.1","",""
"20/08/2017 02:00:00 - 20/08/2017 03:00:00","BZN|NL","Without sequence","13.41","",""
"20/08/2017 03:00:00 - 20/08/2017 04:00:00","BZN|NL","Without sequence","14.08","",""
"20/08/2017 04:00:00 - 20/08/2017 05:00:00","BZN|NL","Without sequence","15.0","",""
"20/08/2017 05:00:00 - 20/08/2017 06:00:00","BZN|NL","Without sequence","17.65","",""
"20/08/2017 06:00:00 - 20/08/2017 07:00:00","BZN|NL","Without sequence","19.82","",""
"20/08/2017 07:00:00 - 20/08/2017 08:00:00","BZN|NL","Without sequence","22.5","",""
"20/08/2017 08:00:00 - 20/08/2017 09:00:00","BZN|NL","Without sequence","23.3","",""
"20/08/2017 09:00:00 - 20/08/2017 10:00:00","BZN|NL","Without sequence","23.93","",""
"20/08/2017 10:00:00 - 20/08/2017 11:00:00","BZN|NL","Without sequence","24.36","",""
"20/08/2017 11:00:00 - 20/08/2017 12:00:00","BZN|NL","Without sequence","24.98","",""
"20/08/2017 12:00:00 - 20/08/2017 13:00:00","BZN|NL","Without sequence","26.6","",""
"20/08/2017 13:00:00 - 20/08/2017 14:00:00","BZN|NL","Without sequence","26.64","",""
"20/08/2017 14:00:00 - 20/08/2017 15:00:00","BZN|NL","Without sequence","26.58","",""
"20/08/2017 15:00:00 - 20/08/2017 16:00:00","BZN|NL","Without sequence","26.25","",""
"20/08/2017 16:00:00 - 20/08/2017 17:00:00","BZN|NL","Without sequence","24.9","",""
"20/08/2017 17:00:00 - 20/08/2017 18:00:00","BZN|NL","Without sequence","26.8","",""
"20/08/2017 18:00:00 - 20/08/2017 19:00:00","BZN|NL","Without sequence","26.93","",""
"20/08/2017 19:00:00 - 20/08/2017 20:00:00","BZN|NL","Without sequence","28.4","",""
"20/08/2017 20:00:00 - 20/08/2017 21:00:00","BZN|NL","Without sequence","28.5","",""
"20/08/2017 21:00:00 - 20/08/2017 22:00:00","BZN|NL","Without sequence","35.5","",""
"20/08/2017 22:00:00 - 20/08/2017 23:00:00","BZN|NL","Without sequence","45.0","",""
