"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/08/2023 21:00:00 - 01/08/2023 22:00:00","BZN|NL","Without sequence","112.16","",""
"01/08/2023 22:00:00 - 01/08/2023 23:00:00","BZN|NL","Without sequence","102.55","",""
"01/08/2023 23:00:00 - 02/08/2023 00:00:00","BZN|NL","Without sequence","92.78","",""
"02/08/2023 00:00:00 - 02/08/2023 01:00:00","BZN|NL","Without sequence","89.38","",""
"02/08/2023 01:00:00 - 02/08/2023 02:00:00","BZN|NL","Without sequence","77.54","",""
"02/08/2023 02:00:00 - 02/08/2023 03:00:00","BZN|NL","Without sequence","69.62","",""
"02/08/2023 03:00:00 - 02/08/2023 04:00:00","BZN|NL","Without sequence","67.13","",""
"02/08/2023 04:00:00 - 02/08/2023 05:00:00","BZN|NL","Without sequence","69.99","",""
"02/08/2023 05:00:00 - 02/08/2023 06:00:00","BZN|NL","Without sequence","85.74","",""
"02/08/2023 06:00:00 - 02/08/2023 07:00:00","BZN|NL","Without sequence","102.44","",""
"02/08/2023 07:00:00 - 02/08/2023 08:00:00","BZN|NL","Without sequence","111.96","",""
"02/08/2023 08:00:00 - 02/08/2023 09:00:00","BZN|NL","Without sequence","97.45","",""
"02/08/2023 09:00:00 - 02/08/2023 10:00:00","BZN|NL","Without sequence","88.0","",""
"02/08/2023 10:00:00 - 02/08/2023 11:00:00","BZN|NL","Without sequence","78.22","",""
"02/08/2023 11:00:00 - 02/08/2023 12:00:00","BZN|NL","Without sequence","64.5","",""
"02/08/2023 12:00:00 - 02/08/2023 13:00:00","BZN|NL","Without sequence","52.02","",""
"02/08/2023 13:00:00 - 02/08/2023 14:00:00","BZN|NL","Without sequence","33.08","",""
"02/08/2023 14:00:00 - 02/08/2023 15:00:00","BZN|NL","Without sequence","24.13","",""
"02/08/2023 15:00:00 - 02/08/2023 16:00:00","BZN|NL","Without sequence","18.96","",""
"02/08/2023 16:00:00 - 02/08/2023 17:00:00","BZN|NL","Without sequence","28.29","",""
"02/08/2023 17:00:00 - 02/08/2023 18:00:00","BZN|NL","Without sequence","52.24","",""
"02/08/2023 18:00:00 - 02/08/2023 19:00:00","BZN|NL","Without sequence","68.86","",""
"02/08/2023 19:00:00 - 02/08/2023 20:00:00","BZN|NL","Without sequence","82.16","",""
"02/08/2023 20:00:00 - 02/08/2023 21:00:00","BZN|NL","Without sequence","80.71","",""
"02/08/2023 21:00:00 - 02/08/2023 22:00:00","BZN|NL","Without sequence","77.2","",""
"02/08/2023 22:00:00 - 02/08/2023 23:00:00","BZN|NL","Without sequence","65.7","",""
"02/08/2023 23:00:00 - 03/08/2023 00:00:00","BZN|NL","Without sequence","41.12","",""
"03/08/2023 00:00:00 - 03/08/2023 01:00:00","BZN|NL","Without sequence","19.97","",""
"03/08/2023 01:00:00 - 03/08/2023 02:00:00","BZN|NL","Without sequence","9.51","",""
"03/08/2023 02:00:00 - 03/08/2023 03:00:00","BZN|NL","Without sequence","3.43","",""
"03/08/2023 03:00:00 - 03/08/2023 04:00:00","BZN|NL","Without sequence","5.61","",""
"03/08/2023 04:00:00 - 03/08/2023 05:00:00","BZN|NL","Without sequence","7.2","",""
"03/08/2023 05:00:00 - 03/08/2023 06:00:00","BZN|NL","Without sequence","24.8","",""
"03/08/2023 06:00:00 - 03/08/2023 07:00:00","BZN|NL","Without sequence","47.38","",""
"03/08/2023 07:00:00 - 03/08/2023 08:00:00","BZN|NL","Without sequence","70.0","",""
"03/08/2023 08:00:00 - 03/08/2023 09:00:00","BZN|NL","Without sequence","70.05","",""
"03/08/2023 09:00:00 - 03/08/2023 10:00:00","BZN|NL","Without sequence","62.8","",""
"03/08/2023 10:00:00 - 03/08/2023 11:00:00","BZN|NL","Without sequence","45.5","",""
"03/08/2023 11:00:00 - 03/08/2023 12:00:00","BZN|NL","Without sequence","34.54","",""
"03/08/2023 12:00:00 - 03/08/2023 13:00:00","BZN|NL","Without sequence","27.01","",""
"03/08/2023 13:00:00 - 03/08/2023 14:00:00","BZN|NL","Without sequence","21.25","",""
"03/08/2023 14:00:00 - 03/08/2023 15:00:00","BZN|NL","Without sequence","17.43","",""
"03/08/2023 15:00:00 - 03/08/2023 16:00:00","BZN|NL","Without sequence","17.7","",""
"03/08/2023 16:00:00 - 03/08/2023 17:00:00","BZN|NL","Without sequence","21.94","",""
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|NL","Without sequence","49.9","",""
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|NL","Without sequence","80.0","",""
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|NL","Without sequence","95.92","",""
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|NL","Without sequence","100.0","",""
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|NL","Without sequence","115.1","",""
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|NL","Without sequence","113.5","",""
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|NL","Without sequence","92.85","",""
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|NL","Without sequence","90.14","",""
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|NL","Without sequence","83.85","",""
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|NL","Without sequence","80.92","",""
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|NL","Without sequence","79.25","",""
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|NL","Without sequence","82.45","",""
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|NL","Without sequence","87.7","",""
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|NL","Without sequence","99.25","",""
"04/08/2023 07:00:00 - 04/08/2023 08:00:00","BZN|NL","Without sequence","110.0","",""
"04/08/2023 08:00:00 - 04/08/2023 09:00:00","BZN|NL","Without sequence","114.94","",""
"04/08/2023 09:00:00 - 04/08/2023 10:00:00","BZN|NL","Without sequence","97.0","",""
"04/08/2023 10:00:00 - 04/08/2023 11:00:00","BZN|NL","Without sequence","95.16","",""
"04/08/2023 11:00:00 - 04/08/2023 12:00:00","BZN|NL","Without sequence","90.68","",""
"04/08/2023 12:00:00 - 04/08/2023 13:00:00","BZN|NL","Without sequence","86.92","",""
"04/08/2023 13:00:00 - 04/08/2023 14:00:00","BZN|NL","Without sequence","80.81","",""
"04/08/2023 14:00:00 - 04/08/2023 15:00:00","BZN|NL","Without sequence","77.84","",""
"04/08/2023 15:00:00 - 04/08/2023 16:00:00","BZN|NL","Without sequence","76.27","",""
"04/08/2023 16:00:00 - 04/08/2023 17:00:00","BZN|NL","Without sequence","77.1","",""
"04/08/2023 17:00:00 - 04/08/2023 18:00:00","BZN|NL","Without sequence","81.43","",""
"04/08/2023 18:00:00 - 04/08/2023 19:00:00","BZN|NL","Without sequence","95.0","",""
"04/08/2023 19:00:00 - 04/08/2023 20:00:00","BZN|NL","Without sequence","111.54","",""
"04/08/2023 20:00:00 - 04/08/2023 21:00:00","BZN|NL","Without sequence","138.71","",""
"04/08/2023 21:00:00 - 04/08/2023 22:00:00","BZN|NL","Without sequence","126.77","",""
"04/08/2023 22:00:00 - 04/08/2023 23:00:00","BZN|NL","Without sequence","109.19","",""
"04/08/2023 23:00:00 - 05/08/2023 00:00:00","BZN|NL","Without sequence","98.49","",""
"05/08/2023 00:00:00 - 05/08/2023 01:00:00","BZN|NL","Without sequence","101.55","",""
"05/08/2023 01:00:00 - 05/08/2023 02:00:00","BZN|NL","Without sequence","94.9","",""
"05/08/2023 02:00:00 - 05/08/2023 03:00:00","BZN|NL","Without sequence","92.58","",""
"05/08/2023 03:00:00 - 05/08/2023 04:00:00","BZN|NL","Without sequence","90.3","",""
"05/08/2023 04:00:00 - 05/08/2023 05:00:00","BZN|NL","Without sequence","90.24","",""
"05/08/2023 05:00:00 - 05/08/2023 06:00:00","BZN|NL","Without sequence","90.54","",""
"05/08/2023 06:00:00 - 05/08/2023 07:00:00","BZN|NL","Without sequence","94.34","",""
"05/08/2023 07:00:00 - 05/08/2023 08:00:00","BZN|NL","Without sequence","92.49","",""
"05/08/2023 08:00:00 - 05/08/2023 09:00:00","BZN|NL","Without sequence","91.33","",""
"05/08/2023 09:00:00 - 05/08/2023 10:00:00","BZN|NL","Without sequence","88.54","",""
"05/08/2023 10:00:00 - 05/08/2023 11:00:00","BZN|NL","Without sequence","80.1","",""
"05/08/2023 11:00:00 - 05/08/2023 12:00:00","BZN|NL","Without sequence","74.67","",""
"05/08/2023 12:00:00 - 05/08/2023 13:00:00","BZN|NL","Without sequence","65.01","",""
"05/08/2023 13:00:00 - 05/08/2023 14:00:00","BZN|NL","Without sequence","58.91","",""
"05/08/2023 14:00:00 - 05/08/2023 15:00:00","BZN|NL","Without sequence","58.04","",""
"05/08/2023 15:00:00 - 05/08/2023 16:00:00","BZN|NL","Without sequence","65.2","",""
"05/08/2023 16:00:00 - 05/08/2023 17:00:00","BZN|NL","Without sequence","77.7","",""
"05/08/2023 17:00:00 - 05/08/2023 18:00:00","BZN|NL","Without sequence","95.3","",""
"05/08/2023 18:00:00 - 05/08/2023 19:00:00","BZN|NL","Without sequence","103.0","",""
"05/08/2023 19:00:00 - 05/08/2023 20:00:00","BZN|NL","Without sequence","107.9","",""
"05/08/2023 20:00:00 - 05/08/2023 21:00:00","BZN|NL","Without sequence","119.1","",""
"05/08/2023 21:00:00 - 05/08/2023 22:00:00","BZN|NL","Without sequence","107.42","",""
"05/08/2023 22:00:00 - 05/08/2023 23:00:00","BZN|NL","Without sequence","98.37","",""
"05/08/2023 23:00:00 - 06/08/2023 00:00:00","BZN|NL","Without sequence","87.22","",""
"06/08/2023 00:00:00 - 06/08/2023 01:00:00","BZN|NL","Without sequence","88.04","",""
"06/08/2023 01:00:00 - 06/08/2023 02:00:00","BZN|NL","Without sequence","88.09","",""
"06/08/2023 02:00:00 - 06/08/2023 03:00:00","BZN|NL","Without sequence","79.07","",""
"06/08/2023 03:00:00 - 06/08/2023 04:00:00","BZN|NL","Without sequence","79.08","",""
"06/08/2023 04:00:00 - 06/08/2023 05:00:00","BZN|NL","Without sequence","75.06","",""
"06/08/2023 05:00:00 - 06/08/2023 06:00:00","BZN|NL","Without sequence","84.0","",""
"06/08/2023 06:00:00 - 06/08/2023 07:00:00","BZN|NL","Without sequence","75.46","",""
"06/08/2023 07:00:00 - 06/08/2023 08:00:00","BZN|NL","Without sequence","66.5","",""
"06/08/2023 08:00:00 - 06/08/2023 09:00:00","BZN|NL","Without sequence","63.4","",""
"06/08/2023 09:00:00 - 06/08/2023 10:00:00","BZN|NL","Without sequence","57.22","",""
"06/08/2023 10:00:00 - 06/08/2023 11:00:00","BZN|NL","Without sequence","50.03","",""
"06/08/2023 11:00:00 - 06/08/2023 12:00:00","BZN|NL","Without sequence","43.85","",""
"06/08/2023 12:00:00 - 06/08/2023 13:00:00","BZN|NL","Without sequence","0.0","",""
"06/08/2023 13:00:00 - 06/08/2023 14:00:00","BZN|NL","Without sequence","0.04","",""
"06/08/2023 14:00:00 - 06/08/2023 15:00:00","BZN|NL","Without sequence","-4.75","",""
"06/08/2023 15:00:00 - 06/08/2023 16:00:00","BZN|NL","Without sequence","-4.75","",""
"06/08/2023 16:00:00 - 06/08/2023 17:00:00","BZN|NL","Without sequence","0.0","",""
"06/08/2023 17:00:00 - 06/08/2023 18:00:00","BZN|NL","Without sequence","35.17","",""
"06/08/2023 18:00:00 - 06/08/2023 19:00:00","BZN|NL","Without sequence","62.03","",""
"06/08/2023 19:00:00 - 06/08/2023 20:00:00","BZN|NL","Without sequence","72.61","",""
"06/08/2023 20:00:00 - 06/08/2023 21:00:00","BZN|NL","Without sequence","76.85","",""
"06/08/2023 21:00:00 - 06/08/2023 22:00:00","BZN|NL","Without sequence","77.35","",""
"06/08/2023 22:00:00 - 06/08/2023 23:00:00","BZN|NL","Without sequence","71.86","",""
"06/08/2023 23:00:00 - 07/08/2023 00:00:00","BZN|NL","Without sequence","72.6","",""
"07/08/2023 00:00:00 - 07/08/2023 01:00:00","BZN|NL","Without sequence","54.51","",""
"07/08/2023 01:00:00 - 07/08/2023 02:00:00","BZN|NL","Without sequence","47.95","",""
"07/08/2023 02:00:00 - 07/08/2023 03:00:00","BZN|NL","Without sequence","50.0","",""
"07/08/2023 03:00:00 - 07/08/2023 04:00:00","BZN|NL","Without sequence","7.48","",""
"07/08/2023 04:00:00 - 07/08/2023 05:00:00","BZN|NL","Without sequence","30.03","",""
"07/08/2023 05:00:00 - 07/08/2023 06:00:00","BZN|NL","Without sequence","0.03","",""
"07/08/2023 06:00:00 - 07/08/2023 07:00:00","BZN|NL","Without sequence","72.22","",""
"07/08/2023 07:00:00 - 07/08/2023 08:00:00","BZN|NL","Without sequence","84.1","",""
"07/08/2023 08:00:00 - 07/08/2023 09:00:00","BZN|NL","Without sequence","64.05","",""
"07/08/2023 09:00:00 - 07/08/2023 10:00:00","BZN|NL","Without sequence","25.28","",""
"07/08/2023 10:00:00 - 07/08/2023 11:00:00","BZN|NL","Without sequence","0.01","",""
"07/08/2023 11:00:00 - 07/08/2023 12:00:00","BZN|NL","Without sequence","-4.75","",""
"07/08/2023 12:00:00 - 07/08/2023 13:00:00","BZN|NL","Without sequence","-15.63","",""
"07/08/2023 13:00:00 - 07/08/2023 14:00:00","BZN|NL","Without sequence","-27.06","",""
"07/08/2023 14:00:00 - 07/08/2023 15:00:00","BZN|NL","Without sequence","-41.85","",""
"07/08/2023 15:00:00 - 07/08/2023 16:00:00","BZN|NL","Without sequence","-20.02","",""
"07/08/2023 16:00:00 - 07/08/2023 17:00:00","BZN|NL","Without sequence","-10.02","",""
"07/08/2023 17:00:00 - 07/08/2023 18:00:00","BZN|NL","Without sequence","-0.04","",""
"07/08/2023 18:00:00 - 07/08/2023 19:00:00","BZN|NL","Without sequence","11.0","",""
"07/08/2023 19:00:00 - 07/08/2023 20:00:00","BZN|NL","Without sequence","74.9","",""
"07/08/2023 20:00:00 - 07/08/2023 21:00:00","BZN|NL","Without sequence","112.0","",""
"07/08/2023 21:00:00 - 07/08/2023 22:00:00","BZN|NL","Without sequence","118.0","",""
"07/08/2023 22:00:00 - 07/08/2023 23:00:00","BZN|NL","Without sequence","114.0","",""
"07/08/2023 23:00:00 - 08/08/2023 00:00:00","BZN|NL","Without sequence","84.9","",""
"08/08/2023 00:00:00 - 08/08/2023 01:00:00","BZN|NL","Without sequence","92.7","",""
"08/08/2023 01:00:00 - 08/08/2023 02:00:00","BZN|NL","Without sequence","88.0","",""
"08/08/2023 02:00:00 - 08/08/2023 03:00:00","BZN|NL","Without sequence","85.0","",""
"08/08/2023 03:00:00 - 08/08/2023 04:00:00","BZN|NL","Without sequence","80.0","",""
"08/08/2023 04:00:00 - 08/08/2023 05:00:00","BZN|NL","Without sequence","75.77","",""
"08/08/2023 05:00:00 - 08/08/2023 06:00:00","BZN|NL","Without sequence","68.84","",""
"08/08/2023 06:00:00 - 08/08/2023 07:00:00","BZN|NL","Without sequence","98.87","",""
"08/08/2023 07:00:00 - 08/08/2023 08:00:00","BZN|NL","Without sequence","80.5","",""
"08/08/2023 08:00:00 - 08/08/2023 09:00:00","BZN|NL","Without sequence","4.9","",""
"08/08/2023 09:00:00 - 08/08/2023 10:00:00","BZN|NL","Without sequence","-2.7","",""
"08/08/2023 10:00:00 - 08/08/2023 11:00:00","BZN|NL","Without sequence","-10.03","",""
"08/08/2023 11:00:00 - 08/08/2023 12:00:00","BZN|NL","Without sequence","-40.08","",""
"08/08/2023 12:00:00 - 08/08/2023 13:00:00","BZN|NL","Without sequence","-51.58","",""
"08/08/2023 13:00:00 - 08/08/2023 14:00:00","BZN|NL","Without sequence","-73.22","",""
"08/08/2023 14:00:00 - 08/08/2023 15:00:00","BZN|NL","Without sequence","-79.22","",""
"08/08/2023 15:00:00 - 08/08/2023 16:00:00","BZN|NL","Without sequence","-48.92","",""
"08/08/2023 16:00:00 - 08/08/2023 17:00:00","BZN|NL","Without sequence","-10.71","",""
"08/08/2023 17:00:00 - 08/08/2023 18:00:00","BZN|NL","Without sequence","-0.82","",""
"08/08/2023 18:00:00 - 08/08/2023 19:00:00","BZN|NL","Without sequence","40.0","",""
"08/08/2023 19:00:00 - 08/08/2023 20:00:00","BZN|NL","Without sequence","88.71","",""
"08/08/2023 20:00:00 - 08/08/2023 21:00:00","BZN|NL","Without sequence","95.34","",""
"08/08/2023 21:00:00 - 08/08/2023 22:00:00","BZN|NL","Without sequence","105.09","",""
"08/08/2023 22:00:00 - 08/08/2023 23:00:00","BZN|NL","Without sequence","105.99","",""
"08/08/2023 23:00:00 - 09/08/2023 00:00:00","BZN|NL","Without sequence","99.9","",""
"09/08/2023 00:00:00 - 09/08/2023 01:00:00","BZN|NL","Without sequence","85.7","",""
"09/08/2023 01:00:00 - 09/08/2023 02:00:00","BZN|NL","Without sequence","79.0","",""
"09/08/2023 02:00:00 - 09/08/2023 03:00:00","BZN|NL","Without sequence","74.5","",""
"09/08/2023 03:00:00 - 09/08/2023 04:00:00","BZN|NL","Without sequence","70.1","",""
"09/08/2023 04:00:00 - 09/08/2023 05:00:00","BZN|NL","Without sequence","74.12","",""
"09/08/2023 05:00:00 - 09/08/2023 06:00:00","BZN|NL","Without sequence","83.95","",""
"09/08/2023 06:00:00 - 09/08/2023 07:00:00","BZN|NL","Without sequence","98.16","",""
"09/08/2023 07:00:00 - 09/08/2023 08:00:00","BZN|NL","Without sequence","105.7","",""
"09/08/2023 08:00:00 - 09/08/2023 09:00:00","BZN|NL","Without sequence","106.44","",""
"09/08/2023 09:00:00 - 09/08/2023 10:00:00","BZN|NL","Without sequence","99.59","",""
"09/08/2023 10:00:00 - 09/08/2023 11:00:00","BZN|NL","Without sequence","71.47","",""
"09/08/2023 11:00:00 - 09/08/2023 12:00:00","BZN|NL","Without sequence","2.86","",""
"09/08/2023 12:00:00 - 09/08/2023 13:00:00","BZN|NL","Without sequence","0.94","",""
"09/08/2023 13:00:00 - 09/08/2023 14:00:00","BZN|NL","Without sequence","-0.6","",""
"09/08/2023 14:00:00 - 09/08/2023 15:00:00","BZN|NL","Without sequence","3.25","",""
"09/08/2023 15:00:00 - 09/08/2023 16:00:00","BZN|NL","Without sequence","0.1","",""
"09/08/2023 16:00:00 - 09/08/2023 17:00:00","BZN|NL","Without sequence","4.9","",""
"09/08/2023 17:00:00 - 09/08/2023 18:00:00","BZN|NL","Without sequence","64.9","",""
"09/08/2023 18:00:00 - 09/08/2023 19:00:00","BZN|NL","Without sequence","94.3","",""
"09/08/2023 19:00:00 - 09/08/2023 20:00:00","BZN|NL","Without sequence","114.4","",""
"09/08/2023 20:00:00 - 09/08/2023 21:00:00","BZN|NL","Without sequence","134.58","",""
"09/08/2023 21:00:00 - 09/08/2023 22:00:00","BZN|NL","Without sequence","131.35","",""
"09/08/2023 22:00:00 - 09/08/2023 23:00:00","BZN|NL","Without sequence","122.47","",""
"09/08/2023 23:00:00 - 10/08/2023 00:00:00","BZN|NL","Without sequence","100.96","",""
"10/08/2023 00:00:00 - 10/08/2023 01:00:00","BZN|NL","Without sequence","96.27","",""
"10/08/2023 01:00:00 - 10/08/2023 02:00:00","BZN|NL","Without sequence","91.99","",""
"10/08/2023 02:00:00 - 10/08/2023 03:00:00","BZN|NL","Without sequence","89.15","",""
"10/08/2023 03:00:00 - 10/08/2023 04:00:00","BZN|NL","Without sequence","79.98","",""
"10/08/2023 04:00:00 - 10/08/2023 05:00:00","BZN|NL","Without sequence","84.85","",""
"10/08/2023 05:00:00 - 10/08/2023 06:00:00","BZN|NL","Without sequence","86.1","",""
"10/08/2023 06:00:00 - 10/08/2023 07:00:00","BZN|NL","Without sequence","99.9","",""
"10/08/2023 07:00:00 - 10/08/2023 08:00:00","BZN|NL","Without sequence","103.32","",""
"10/08/2023 08:00:00 - 10/08/2023 09:00:00","BZN|NL","Without sequence","104.2","",""
"10/08/2023 09:00:00 - 10/08/2023 10:00:00","BZN|NL","Without sequence","96.0","",""
"10/08/2023 10:00:00 - 10/08/2023 11:00:00","BZN|NL","Without sequence","70.2","",""
"10/08/2023 11:00:00 - 10/08/2023 12:00:00","BZN|NL","Without sequence","43.91","",""
"10/08/2023 12:00:00 - 10/08/2023 13:00:00","BZN|NL","Without sequence","18.25","",""
"10/08/2023 13:00:00 - 10/08/2023 14:00:00","BZN|NL","Without sequence","18.01","",""
"10/08/2023 14:00:00 - 10/08/2023 15:00:00","BZN|NL","Without sequence","16.77","",""
"10/08/2023 15:00:00 - 10/08/2023 16:00:00","BZN|NL","Without sequence","30.69","",""
"10/08/2023 16:00:00 - 10/08/2023 17:00:00","BZN|NL","Without sequence","66.15","",""
"10/08/2023 17:00:00 - 10/08/2023 18:00:00","BZN|NL","Without sequence","87.7","",""
"10/08/2023 18:00:00 - 10/08/2023 19:00:00","BZN|NL","Without sequence","97.08","",""
"10/08/2023 19:00:00 - 10/08/2023 20:00:00","BZN|NL","Without sequence","103.46","",""
"10/08/2023 20:00:00 - 10/08/2023 21:00:00","BZN|NL","Without sequence","164.91","",""
"10/08/2023 21:00:00 - 10/08/2023 22:00:00","BZN|NL","Without sequence","142.02","",""
"10/08/2023 22:00:00 - 10/08/2023 23:00:00","BZN|NL","Without sequence","115.49","",""
"10/08/2023 23:00:00 - 11/08/2023 00:00:00","BZN|NL","Without sequence","101.11","",""
"11/08/2023 00:00:00 - 11/08/2023 01:00:00","BZN|NL","Without sequence","111.3","",""
"11/08/2023 01:00:00 - 11/08/2023 02:00:00","BZN|NL","Without sequence","106.27","",""
"11/08/2023 02:00:00 - 11/08/2023 03:00:00","BZN|NL","Without sequence","102.86","",""
"11/08/2023 03:00:00 - 11/08/2023 04:00:00","BZN|NL","Without sequence","98.35","",""
"11/08/2023 04:00:00 - 11/08/2023 05:00:00","BZN|NL","Without sequence","87.59","",""
"11/08/2023 05:00:00 - 11/08/2023 06:00:00","BZN|NL","Without sequence","93.0","",""
"11/08/2023 06:00:00 - 11/08/2023 07:00:00","BZN|NL","Without sequence","116.38","",""
"11/08/2023 07:00:00 - 11/08/2023 08:00:00","BZN|NL","Without sequence","120.3","",""
"11/08/2023 08:00:00 - 11/08/2023 09:00:00","BZN|NL","Without sequence","114.97","",""
"11/08/2023 09:00:00 - 11/08/2023 10:00:00","BZN|NL","Without sequence","99.71","",""
"11/08/2023 10:00:00 - 11/08/2023 11:00:00","BZN|NL","Without sequence","85.0","",""
"11/08/2023 11:00:00 - 11/08/2023 12:00:00","BZN|NL","Without sequence","74.3","",""
"11/08/2023 12:00:00 - 11/08/2023 13:00:00","BZN|NL","Without sequence","30.1","",""
"11/08/2023 13:00:00 - 11/08/2023 14:00:00","BZN|NL","Without sequence","16.63","",""
"11/08/2023 14:00:00 - 11/08/2023 15:00:00","BZN|NL","Without sequence","24.9","",""
"11/08/2023 15:00:00 - 11/08/2023 16:00:00","BZN|NL","Without sequence","58.01","",""
"11/08/2023 16:00:00 - 11/08/2023 17:00:00","BZN|NL","Without sequence","84.58","",""
"11/08/2023 17:00:00 - 11/08/2023 18:00:00","BZN|NL","Without sequence","97.98","",""
"11/08/2023 18:00:00 - 11/08/2023 19:00:00","BZN|NL","Without sequence","108.3","",""
"11/08/2023 19:00:00 - 11/08/2023 20:00:00","BZN|NL","Without sequence","130.0","",""
"11/08/2023 20:00:00 - 11/08/2023 21:00:00","BZN|NL","Without sequence","138.87","",""
"11/08/2023 21:00:00 - 11/08/2023 22:00:00","BZN|NL","Without sequence","132.59","",""
"11/08/2023 22:00:00 - 11/08/2023 23:00:00","BZN|NL","Without sequence","118.0","",""
"11/08/2023 23:00:00 - 12/08/2023 00:00:00","BZN|NL","Without sequence","104.06","",""
"12/08/2023 00:00:00 - 12/08/2023 01:00:00","BZN|NL","Without sequence","103.54","",""
"12/08/2023 01:00:00 - 12/08/2023 02:00:00","BZN|NL","Without sequence","98.2","",""
"12/08/2023 02:00:00 - 12/08/2023 03:00:00","BZN|NL","Without sequence","97.7","",""
"12/08/2023 03:00:00 - 12/08/2023 04:00:00","BZN|NL","Without sequence","95.73","",""
"12/08/2023 04:00:00 - 12/08/2023 05:00:00","BZN|NL","Without sequence","93.91","",""
"12/08/2023 05:00:00 - 12/08/2023 06:00:00","BZN|NL","Without sequence","98.06","",""
"12/08/2023 06:00:00 - 12/08/2023 07:00:00","BZN|NL","Without sequence","95.11","",""
"12/08/2023 07:00:00 - 12/08/2023 08:00:00","BZN|NL","Without sequence","99.31","",""
"12/08/2023 08:00:00 - 12/08/2023 09:00:00","BZN|NL","Without sequence","101.78","",""
"12/08/2023 09:00:00 - 12/08/2023 10:00:00","BZN|NL","Without sequence","88.5","",""
"12/08/2023 10:00:00 - 12/08/2023 11:00:00","BZN|NL","Without sequence","77.61","",""
"12/08/2023 11:00:00 - 12/08/2023 12:00:00","BZN|NL","Without sequence","64.76","",""
"12/08/2023 12:00:00 - 12/08/2023 13:00:00","BZN|NL","Without sequence","50.0","",""
"12/08/2023 13:00:00 - 12/08/2023 14:00:00","BZN|NL","Without sequence","23.72","",""
"12/08/2023 14:00:00 - 12/08/2023 15:00:00","BZN|NL","Without sequence","6.0","",""
"12/08/2023 15:00:00 - 12/08/2023 16:00:00","BZN|NL","Without sequence","6.92","",""
"12/08/2023 16:00:00 - 12/08/2023 17:00:00","BZN|NL","Without sequence","20.4","",""
"12/08/2023 17:00:00 - 12/08/2023 18:00:00","BZN|NL","Without sequence","65.12","",""
"12/08/2023 18:00:00 - 12/08/2023 19:00:00","BZN|NL","Without sequence","89.43","",""
"12/08/2023 19:00:00 - 12/08/2023 20:00:00","BZN|NL","Without sequence","106.47","",""
"12/08/2023 20:00:00 - 12/08/2023 21:00:00","BZN|NL","Without sequence","111.16","",""
"12/08/2023 21:00:00 - 12/08/2023 22:00:00","BZN|NL","Without sequence","112.28","",""
"12/08/2023 22:00:00 - 12/08/2023 23:00:00","BZN|NL","Without sequence","108.05","",""
"12/08/2023 23:00:00 - 13/08/2023 00:00:00","BZN|NL","Without sequence","101.66","",""
"13/08/2023 00:00:00 - 13/08/2023 01:00:00","BZN|NL","Without sequence","90.1","",""
"13/08/2023 01:00:00 - 13/08/2023 02:00:00","BZN|NL","Without sequence","84.67","",""
"13/08/2023 02:00:00 - 13/08/2023 03:00:00","BZN|NL","Without sequence","78.8","",""
"13/08/2023 03:00:00 - 13/08/2023 04:00:00","BZN|NL","Without sequence","69.66","",""
"13/08/2023 04:00:00 - 13/08/2023 05:00:00","BZN|NL","Without sequence","69.0","",""
"13/08/2023 05:00:00 - 13/08/2023 06:00:00","BZN|NL","Without sequence","72.02","",""
"13/08/2023 06:00:00 - 13/08/2023 07:00:00","BZN|NL","Without sequence","77.73","",""
"13/08/2023 07:00:00 - 13/08/2023 08:00:00","BZN|NL","Without sequence","76.64","",""
"13/08/2023 08:00:00 - 13/08/2023 09:00:00","BZN|NL","Without sequence","69.93","",""
"13/08/2023 09:00:00 - 13/08/2023 10:00:00","BZN|NL","Without sequence","47.89","",""
"13/08/2023 10:00:00 - 13/08/2023 11:00:00","BZN|NL","Without sequence","27.42","",""
"13/08/2023 11:00:00 - 13/08/2023 12:00:00","BZN|NL","Without sequence","13.7","",""
"13/08/2023 12:00:00 - 13/08/2023 13:00:00","BZN|NL","Without sequence","0.01","",""
"13/08/2023 13:00:00 - 13/08/2023 14:00:00","BZN|NL","Without sequence","-3.79","",""
"13/08/2023 14:00:00 - 13/08/2023 15:00:00","BZN|NL","Without sequence","1.44","",""
"13/08/2023 15:00:00 - 13/08/2023 16:00:00","BZN|NL","Without sequence","6.76","",""
