"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"27/07/2015 05:00:00 - 27/07/2015 06:00:00","BZN|NL","Without sequence","22.16","",""
"27/07/2015 06:00:00 - 27/07/2015 07:00:00","BZN|NL","Without sequence","33.28","",""
"27/07/2015 07:00:00 - 27/07/2015 08:00:00","BZN|NL","Without sequence","39.95","",""
"27/07/2015 08:00:00 - 27/07/2015 09:00:00","BZN|NL","Without sequence","40.31","",""
"27/07/2015 09:00:00 - 27/07/2015 10:00:00","BZN|NL","Without sequence","44.98","",""
"27/07/2015 10:00:00 - 27/07/2015 11:00:00","BZN|NL","Without sequence","60.0","",""
"27/07/2015 11:00:00 - 27/07/2015 12:00:00","BZN|NL","Without sequence","53.48","",""
"27/07/2015 12:00:00 - 27/07/2015 13:00:00","BZN|NL","Without sequence","50.0","",""
"27/07/2015 13:00:00 - 27/07/2015 14:00:00","BZN|NL","Without sequence","50.0","",""
"27/07/2015 14:00:00 - 27/07/2015 15:00:00","BZN|NL","Without sequence","52.51","",""
"27/07/2015 15:00:00 - 27/07/2015 16:00:00","BZN|NL","Without sequence","49.79","",""
"27/07/2015 16:00:00 - 27/07/2015 17:00:00","BZN|NL","Without sequence","49.42","",""
"27/07/2015 17:00:00 - 27/07/2015 18:00:00","BZN|NL","Without sequence","34.96","",""
"27/07/2015 18:00:00 - 27/07/2015 19:00:00","BZN|NL","Without sequence","31.34","",""
"27/07/2015 19:00:00 - 27/07/2015 20:00:00","BZN|NL","Without sequence","34.86","",""
"27/07/2015 20:00:00 - 27/07/2015 21:00:00","BZN|NL","Without sequence","32.69","",""
"27/07/2015 21:00:00 - 27/07/2015 22:00:00","BZN|NL","Without sequence","30.99","",""
"27/07/2015 22:00:00 - 27/07/2015 23:00:00","BZN|NL","Without sequence","30.55","",""
"27/07/2015 23:00:00 - 28/07/2015 00:00:00","BZN|NL","Without sequence","28.7","",""
"28/07/2015 00:00:00 - 28/07/2015 01:00:00","BZN|NL","Without sequence","19.13","",""
"28/07/2015 01:00:00 - 28/07/2015 02:00:00","BZN|NL","Without sequence","16.27","",""
"28/07/2015 02:00:00 - 28/07/2015 03:00:00","BZN|NL","Without sequence","15.47","",""
"28/07/2015 03:00:00 - 28/07/2015 04:00:00","BZN|NL","Without sequence","10.54","",""
"28/07/2015 04:00:00 - 28/07/2015 05:00:00","BZN|NL","Without sequence","12.6","",""
"28/07/2015 05:00:00 - 28/07/2015 06:00:00","BZN|NL","Without sequence","16.61","",""
"28/07/2015 06:00:00 - 28/07/2015 07:00:00","BZN|NL","Without sequence","23.09","",""
"28/07/2015 07:00:00 - 28/07/2015 08:00:00","BZN|NL","Without sequence","30.76","",""
"28/07/2015 08:00:00 - 28/07/2015 09:00:00","BZN|NL","Without sequence","31.0","",""
"28/07/2015 09:00:00 - 28/07/2015 10:00:00","BZN|NL","Without sequence","31.34","",""
"28/07/2015 10:00:00 - 28/07/2015 11:00:00","BZN|NL","Without sequence","40.0","",""
"28/07/2015 11:00:00 - 28/07/2015 12:00:00","BZN|NL","Without sequence","44.96","",""
"28/07/2015 12:00:00 - 28/07/2015 13:00:00","BZN|NL","Without sequence","50.0","",""
"28/07/2015 13:00:00 - 28/07/2015 14:00:00","BZN|NL","Without sequence","49.72","",""
"28/07/2015 14:00:00 - 28/07/2015 15:00:00","BZN|NL","Without sequence","51.5","",""
"28/07/2015 15:00:00 - 28/07/2015 16:00:00","BZN|NL","Without sequence","48.9","",""
"28/07/2015 16:00:00 - 28/07/2015 17:00:00","BZN|NL","Without sequence","47.73","",""
"28/07/2015 17:00:00 - 28/07/2015 18:00:00","BZN|NL","Without sequence","40.51","",""
"28/07/2015 18:00:00 - 28/07/2015 19:00:00","BZN|NL","Without sequence","32.96","",""
"28/07/2015 19:00:00 - 28/07/2015 20:00:00","BZN|NL","Without sequence","34.94","",""
"28/07/2015 20:00:00 - 28/07/2015 21:00:00","BZN|NL","Without sequence","31.88","",""
"28/07/2015 21:00:00 - 28/07/2015 22:00:00","BZN|NL","Without sequence","32.18","",""
"28/07/2015 22:00:00 - 28/07/2015 23:00:00","BZN|NL","Without sequence","38.96","",""
"28/07/2015 23:00:00 - 29/07/2015 00:00:00","BZN|NL","Without sequence","57.0","",""
"29/07/2015 00:00:00 - 29/07/2015 01:00:00","BZN|NL","Without sequence","27.17","",""
"29/07/2015 01:00:00 - 29/07/2015 02:00:00","BZN|NL","Without sequence","27.18","",""
"29/07/2015 02:00:00 - 29/07/2015 03:00:00","BZN|NL","Without sequence","26.0","",""
"29/07/2015 03:00:00 - 29/07/2015 04:00:00","BZN|NL","Without sequence","28.5","",""
"29/07/2015 04:00:00 - 29/07/2015 05:00:00","BZN|NL","Without sequence","16.13","",""
"29/07/2015 05:00:00 - 29/07/2015 06:00:00","BZN|NL","Without sequence","27.17","",""
"29/07/2015 06:00:00 - 29/07/2015 07:00:00","BZN|NL","Without sequence","27.05","",""
"29/07/2015 07:00:00 - 29/07/2015 08:00:00","BZN|NL","Without sequence","34.79","",""
"29/07/2015 08:00:00 - 29/07/2015 09:00:00","BZN|NL","Without sequence","37.93","",""
"29/07/2015 09:00:00 - 29/07/2015 10:00:00","BZN|NL","Without sequence","37.09","",""
"29/07/2015 10:00:00 - 29/07/2015 11:00:00","BZN|NL","Without sequence","37.44","",""
"29/07/2015 11:00:00 - 29/07/2015 12:00:00","BZN|NL","Without sequence","37.44","",""
"29/07/2015 12:00:00 - 29/07/2015 13:00:00","BZN|NL","Without sequence","36.1","",""
"29/07/2015 13:00:00 - 29/07/2015 14:00:00","BZN|NL","Without sequence","36.11","",""
"29/07/2015 14:00:00 - 29/07/2015 15:00:00","BZN|NL","Without sequence","34.94","",""
"29/07/2015 15:00:00 - 29/07/2015 16:00:00","BZN|NL","Without sequence","35.0","",""
"29/07/2015 16:00:00 - 29/07/2015 17:00:00","BZN|NL","Without sequence","34.94","",""
"29/07/2015 17:00:00 - 29/07/2015 18:00:00","BZN|NL","Without sequence","37.44","",""
"29/07/2015 18:00:00 - 29/07/2015 19:00:00","BZN|NL","Without sequence","32.44","",""
"29/07/2015 19:00:00 - 29/07/2015 20:00:00","BZN|NL","Without sequence","32.1","",""
"29/07/2015 20:00:00 - 29/07/2015 21:00:00","BZN|NL","Without sequence","31.5","",""
"29/07/2015 21:00:00 - 29/07/2015 22:00:00","BZN|NL","Without sequence","39.5","",""
"29/07/2015 22:00:00 - 29/07/2015 23:00:00","BZN|NL","Without sequence","52.44","",""
"29/07/2015 23:00:00 - 30/07/2015 00:00:00","BZN|NL","Without sequence","42.35","",""
"30/07/2015 00:00:00 - 30/07/2015 01:00:00","BZN|NL","Without sequence","30.7","",""
"30/07/2015 01:00:00 - 30/07/2015 02:00:00","BZN|NL","Without sequence","31.1","",""
"30/07/2015 02:00:00 - 30/07/2015 03:00:00","BZN|NL","Without sequence","25.01","",""
"30/07/2015 03:00:00 - 30/07/2015 04:00:00","BZN|NL","Without sequence","27.42","",""
"30/07/2015 04:00:00 - 30/07/2015 05:00:00","BZN|NL","Without sequence","27.43","",""
"30/07/2015 05:00:00 - 30/07/2015 06:00:00","BZN|NL","Without sequence","31.1","",""
"30/07/2015 06:00:00 - 30/07/2015 07:00:00","BZN|NL","Without sequence","30.7","",""
"30/07/2015 07:00:00 - 30/07/2015 08:00:00","BZN|NL","Without sequence","47.0","",""
"30/07/2015 08:00:00 - 30/07/2015 09:00:00","BZN|NL","Without sequence","40.8","",""
"30/07/2015 09:00:00 - 30/07/2015 10:00:00","BZN|NL","Without sequence","52.44","",""
"30/07/2015 10:00:00 - 30/07/2015 11:00:00","BZN|NL","Without sequence","52.19","",""
"30/07/2015 11:00:00 - 30/07/2015 12:00:00","BZN|NL","Without sequence","52.09","",""
"30/07/2015 12:00:00 - 30/07/2015 13:00:00","BZN|NL","Without sequence","43.0","",""
"30/07/2015 13:00:00 - 30/07/2015 14:00:00","BZN|NL","Without sequence","42.44","",""
"30/07/2015 14:00:00 - 30/07/2015 15:00:00","BZN|NL","Without sequence","42.44","",""
"30/07/2015 15:00:00 - 30/07/2015 16:00:00","BZN|NL","Without sequence","42.0","",""
"30/07/2015 16:00:00 - 30/07/2015 17:00:00","BZN|NL","Without sequence","42.5","",""
"30/07/2015 17:00:00 - 30/07/2015 18:00:00","BZN|NL","Without sequence","64.94","",""
"30/07/2015 18:00:00 - 30/07/2015 19:00:00","BZN|NL","Without sequence","65.41","",""
"30/07/2015 19:00:00 - 30/07/2015 20:00:00","BZN|NL","Without sequence","65.59","",""
"30/07/2015 20:00:00 - 30/07/2015 21:00:00","BZN|NL","Without sequence","64.53","",""
"30/07/2015 21:00:00 - 30/07/2015 22:00:00","BZN|NL","Without sequence","58.0","",""
"30/07/2015 22:00:00 - 30/07/2015 23:00:00","BZN|NL","Without sequence","53.49","",""
"30/07/2015 23:00:00 - 31/07/2015 00:00:00","BZN|NL","Without sequence","47.44","",""
"31/07/2015 00:00:00 - 31/07/2015 01:00:00","BZN|NL","Without sequence","37.41","",""
"31/07/2015 01:00:00 - 31/07/2015 02:00:00","BZN|NL","Without sequence","34.94","",""
"31/07/2015 02:00:00 - 31/07/2015 03:00:00","BZN|NL","Without sequence","36.14","",""
"31/07/2015 03:00:00 - 31/07/2015 04:00:00","BZN|NL","Without sequence","40.3","",""
"31/07/2015 04:00:00 - 31/07/2015 05:00:00","BZN|NL","Without sequence","37.32","",""
"31/07/2015 05:00:00 - 31/07/2015 06:00:00","BZN|NL","Without sequence","42.0","",""
"31/07/2015 06:00:00 - 31/07/2015 07:00:00","BZN|NL","Without sequence","30.93","",""
"31/07/2015 07:00:00 - 31/07/2015 08:00:00","BZN|NL","Without sequence","37.92","",""
"31/07/2015 08:00:00 - 31/07/2015 09:00:00","BZN|NL","Without sequence","38.88","",""
"31/07/2015 09:00:00 - 31/07/2015 10:00:00","BZN|NL","Without sequence","45.5","",""
"31/07/2015 10:00:00 - 31/07/2015 11:00:00","BZN|NL","Without sequence","49.94","",""
"31/07/2015 11:00:00 - 31/07/2015 12:00:00","BZN|NL","Without sequence","50.89","",""
"31/07/2015 12:00:00 - 31/07/2015 13:00:00","BZN|NL","Without sequence","50.76","",""
"31/07/2015 13:00:00 - 31/07/2015 14:00:00","BZN|NL","Without sequence","42.1","",""
"31/07/2015 14:00:00 - 31/07/2015 15:00:00","BZN|NL","Without sequence","38.0","",""
"31/07/2015 15:00:00 - 31/07/2015 16:00:00","BZN|NL","Without sequence","32.96","",""
"31/07/2015 16:00:00 - 31/07/2015 17:00:00","BZN|NL","Without sequence","30.0","",""
"31/07/2015 17:00:00 - 31/07/2015 18:00:00","BZN|NL","Without sequence","34.96","",""
"31/07/2015 18:00:00 - 31/07/2015 19:00:00","BZN|NL","Without sequence","39.66","",""
"31/07/2015 19:00:00 - 31/07/2015 20:00:00","BZN|NL","Without sequence","43.64","",""
"31/07/2015 20:00:00 - 31/07/2015 21:00:00","BZN|NL","Without sequence","44.1","",""
"31/07/2015 21:00:00 - 31/07/2015 22:00:00","BZN|NL","Without sequence","40.22","",""
"31/07/2015 22:00:00 - 31/07/2015 23:00:00","BZN|NL","Without sequence","51.0","",""
"31/07/2015 23:00:00 - 01/08/2015 00:00:00","BZN|NL","Without sequence","58.02","",""
"01/08/2015 00:00:00 - 01/08/2015 01:00:00","BZN|NL","Without sequence","40.0","",""
"01/08/2015 01:00:00 - 01/08/2015 02:00:00","BZN|NL","Without sequence","43.0","",""
"01/08/2015 02:00:00 - 01/08/2015 03:00:00","BZN|NL","Without sequence","31.92","",""
"01/08/2015 03:00:00 - 01/08/2015 04:00:00","BZN|NL","Without sequence","22.03","",""
"01/08/2015 04:00:00 - 01/08/2015 05:00:00","BZN|NL","Without sequence","21.91","",""
"01/08/2015 05:00:00 - 01/08/2015 06:00:00","BZN|NL","Without sequence","22.04","",""
"01/08/2015 06:00:00 - 01/08/2015 07:00:00","BZN|NL","Without sequence","22.13","",""
"01/08/2015 07:00:00 - 01/08/2015 08:00:00","BZN|NL","Without sequence","25.0","",""
"01/08/2015 08:00:00 - 01/08/2015 09:00:00","BZN|NL","Without sequence","24.45","",""
"01/08/2015 09:00:00 - 01/08/2015 10:00:00","BZN|NL","Without sequence","30.53","",""
"01/08/2015 10:00:00 - 01/08/2015 11:00:00","BZN|NL","Without sequence","34.62","",""
"01/08/2015 11:00:00 - 01/08/2015 12:00:00","BZN|NL","Without sequence","37.75","",""
"01/08/2015 12:00:00 - 01/08/2015 13:00:00","BZN|NL","Without sequence","32.6","",""
"01/08/2015 13:00:00 - 01/08/2015 14:00:00","BZN|NL","Without sequence","33.37","",""
"01/08/2015 14:00:00 - 01/08/2015 15:00:00","BZN|NL","Without sequence","31.0","",""
"01/08/2015 15:00:00 - 01/08/2015 16:00:00","BZN|NL","Without sequence","30.9","",""
"01/08/2015 16:00:00 - 01/08/2015 17:00:00","BZN|NL","Without sequence","31.86","",""
"01/08/2015 17:00:00 - 01/08/2015 18:00:00","BZN|NL","Without sequence","25.01","",""
"01/08/2015 18:00:00 - 01/08/2015 19:00:00","BZN|NL","Without sequence","30.03","",""
"01/08/2015 19:00:00 - 01/08/2015 20:00:00","BZN|NL","Without sequence","32.86","",""
"01/08/2015 20:00:00 - 01/08/2015 21:00:00","BZN|NL","Without sequence","30.27","",""
"01/08/2015 21:00:00 - 01/08/2015 22:00:00","BZN|NL","Without sequence","30.27","",""
"01/08/2015 22:00:00 - 01/08/2015 23:00:00","BZN|NL","Without sequence","33.51","",""
"01/08/2015 23:00:00 - 02/08/2015 00:00:00","BZN|NL","Without sequence","36.62","",""
"02/08/2015 00:00:00 - 02/08/2015 01:00:00","BZN|NL","Without sequence","28.57","",""
"02/08/2015 01:00:00 - 02/08/2015 02:00:00","BZN|NL","Without sequence","22.3","",""
"02/08/2015 02:00:00 - 02/08/2015 03:00:00","BZN|NL","Without sequence","28.57","",""
"02/08/2015 03:00:00 - 02/08/2015 04:00:00","BZN|NL","Without sequence","21.72","",""
"02/08/2015 04:00:00 - 02/08/2015 05:00:00","BZN|NL","Without sequence","15.04","",""
"02/08/2015 05:00:00 - 02/08/2015 06:00:00","BZN|NL","Without sequence","27.94","",""
"02/08/2015 06:00:00 - 02/08/2015 07:00:00","BZN|NL","Without sequence","15.32","",""
"02/08/2015 07:00:00 - 02/08/2015 08:00:00","BZN|NL","Without sequence","15.58","",""
"02/08/2015 08:00:00 - 02/08/2015 09:00:00","BZN|NL","Without sequence","19.96","",""
"02/08/2015 09:00:00 - 02/08/2015 10:00:00","BZN|NL","Without sequence","26.67","",""
"02/08/2015 10:00:00 - 02/08/2015 11:00:00","BZN|NL","Without sequence","26.67","",""
"02/08/2015 11:00:00 - 02/08/2015 12:00:00","BZN|NL","Without sequence","25.13","",""
"02/08/2015 12:00:00 - 02/08/2015 13:00:00","BZN|NL","Without sequence","29.83","",""
"02/08/2015 13:00:00 - 02/08/2015 14:00:00","BZN|NL","Without sequence","28.32","",""
"02/08/2015 14:00:00 - 02/08/2015 15:00:00","BZN|NL","Without sequence","25.94","",""
"02/08/2015 15:00:00 - 02/08/2015 16:00:00","BZN|NL","Without sequence","24.96","",""
"02/08/2015 16:00:00 - 02/08/2015 17:00:00","BZN|NL","Without sequence","19.94","",""
"02/08/2015 17:00:00 - 02/08/2015 18:00:00","BZN|NL","Without sequence","30.25","",""
"02/08/2015 18:00:00 - 02/08/2015 19:00:00","BZN|NL","Without sequence","38.44","",""
"02/08/2015 19:00:00 - 02/08/2015 20:00:00","BZN|NL","Without sequence","29.98","",""
"02/08/2015 20:00:00 - 02/08/2015 21:00:00","BZN|NL","Without sequence","33.57","",""
"02/08/2015 21:00:00 - 02/08/2015 22:00:00","BZN|NL","Without sequence","50.99","",""
"02/08/2015 22:00:00 - 02/08/2015 23:00:00","BZN|NL","Without sequence","74.72","",""
"02/08/2015 23:00:00 - 03/08/2015 00:00:00","BZN|NL","Without sequence","57.35","",""
"03/08/2015 00:00:00 - 03/08/2015 01:00:00","BZN|NL","Without sequence","31.2","",""
"03/08/2015 01:00:00 - 03/08/2015 02:00:00","BZN|NL","Without sequence","27.39","",""
"03/08/2015 02:00:00 - 03/08/2015 03:00:00","BZN|NL","Without sequence","23.0","",""
"03/08/2015 03:00:00 - 03/08/2015 04:00:00","BZN|NL","Without sequence","26.67","",""
"03/08/2015 04:00:00 - 03/08/2015 05:00:00","BZN|NL","Without sequence","14.09","",""
"03/08/2015 05:00:00 - 03/08/2015 06:00:00","BZN|NL","Without sequence","22.06","",""
"03/08/2015 06:00:00 - 03/08/2015 07:00:00","BZN|NL","Without sequence","25.26","",""
"03/08/2015 07:00:00 - 03/08/2015 08:00:00","BZN|NL","Without sequence","39.24","",""
"03/08/2015 08:00:00 - 03/08/2015 09:00:00","BZN|NL","Without sequence","38.55","",""
"03/08/2015 09:00:00 - 03/08/2015 10:00:00","BZN|NL","Without sequence","37.44","",""
"03/08/2015 10:00:00 - 03/08/2015 11:00:00","BZN|NL","Without sequence","39.94","",""
"03/08/2015 11:00:00 - 03/08/2015 12:00:00","BZN|NL","Without sequence","45.0","",""
"03/08/2015 12:00:00 - 03/08/2015 13:00:00","BZN|NL","Without sequence","59.94","",""
"03/08/2015 13:00:00 - 03/08/2015 14:00:00","BZN|NL","Without sequence","61.56","",""
"03/08/2015 14:00:00 - 03/08/2015 15:00:00","BZN|NL","Without sequence","60.61","",""
"03/08/2015 15:00:00 - 03/08/2015 16:00:00","BZN|NL","Without sequence","52.89","",""
"03/08/2015 16:00:00 - 03/08/2015 17:00:00","BZN|NL","Without sequence","44.94","",""
"03/08/2015 17:00:00 - 03/08/2015 18:00:00","BZN|NL","Without sequence","34.38","",""
"03/08/2015 18:00:00 - 03/08/2015 19:00:00","BZN|NL","Without sequence","37.78","",""
"03/08/2015 19:00:00 - 03/08/2015 20:00:00","BZN|NL","Without sequence","41.73","",""
"03/08/2015 20:00:00 - 03/08/2015 21:00:00","BZN|NL","Without sequence","44.26","",""
"03/08/2015 21:00:00 - 03/08/2015 22:00:00","BZN|NL","Without sequence","41.78","",""
"03/08/2015 22:00:00 - 03/08/2015 23:00:00","BZN|NL","Without sequence","48.42","",""
"03/08/2015 23:00:00 - 04/08/2015 00:00:00","BZN|NL","Without sequence","47.09","",""
"04/08/2015 00:00:00 - 04/08/2015 01:00:00","BZN|NL","Without sequence","43.0","",""
"04/08/2015 01:00:00 - 04/08/2015 02:00:00","BZN|NL","Without sequence","32.75","",""
"04/08/2015 02:00:00 - 04/08/2015 03:00:00","BZN|NL","Without sequence","30.9","",""
"04/08/2015 03:00:00 - 04/08/2015 04:00:00","BZN|NL","Without sequence","37.49","",""
"04/08/2015 04:00:00 - 04/08/2015 05:00:00","BZN|NL","Without sequence","30.4","",""
"04/08/2015 05:00:00 - 04/08/2015 06:00:00","BZN|NL","Without sequence","32.0","",""
"04/08/2015 06:00:00 - 04/08/2015 07:00:00","BZN|NL","Without sequence","36.39","",""
"04/08/2015 07:00:00 - 04/08/2015 08:00:00","BZN|NL","Without sequence","37.96","",""
"04/08/2015 08:00:00 - 04/08/2015 09:00:00","BZN|NL","Without sequence","37.75","",""
"04/08/2015 09:00:00 - 04/08/2015 10:00:00","BZN|NL","Without sequence","42.44","",""
"04/08/2015 10:00:00 - 04/08/2015 11:00:00","BZN|NL","Without sequence","49.49","",""
"04/08/2015 11:00:00 - 04/08/2015 12:00:00","BZN|NL","Without sequence","55.0","",""
"04/08/2015 12:00:00 - 04/08/2015 13:00:00","BZN|NL","Without sequence","49.67","",""
"04/08/2015 13:00:00 - 04/08/2015 14:00:00","BZN|NL","Without sequence","51.42","",""
"04/08/2015 14:00:00 - 04/08/2015 15:00:00","BZN|NL","Without sequence","45.85","",""
"04/08/2015 15:00:00 - 04/08/2015 16:00:00","BZN|NL","Without sequence","37.64","",""
"04/08/2015 16:00:00 - 04/08/2015 17:00:00","BZN|NL","Without sequence","38.98","",""
"04/08/2015 17:00:00 - 04/08/2015 18:00:00","BZN|NL","Without sequence","39.93","",""
"04/08/2015 18:00:00 - 04/08/2015 19:00:00","BZN|NL","Without sequence","39.94","",""
"04/08/2015 19:00:00 - 04/08/2015 20:00:00","BZN|NL","Without sequence","39.9","",""
"04/08/2015 20:00:00 - 04/08/2015 21:00:00","BZN|NL","Without sequence","40.27","",""
"04/08/2015 21:00:00 - 04/08/2015 22:00:00","BZN|NL","Without sequence","48.65","",""
"04/08/2015 22:00:00 - 04/08/2015 23:00:00","BZN|NL","Without sequence","58.01","",""
"04/08/2015 23:00:00 - 05/08/2015 00:00:00","BZN|NL","Without sequence","55.43","",""
"05/08/2015 00:00:00 - 05/08/2015 01:00:00","BZN|NL","Without sequence","30.4","",""
"05/08/2015 01:00:00 - 05/08/2015 02:00:00","BZN|NL","Without sequence","28.86","",""
"05/08/2015 02:00:00 - 05/08/2015 03:00:00","BZN|NL","Without sequence","28.05","",""
"05/08/2015 03:00:00 - 05/08/2015 04:00:00","BZN|NL","Without sequence","25.18","",""
"05/08/2015 04:00:00 - 05/08/2015 05:00:00","BZN|NL","Without sequence","24.46","",""
"05/08/2015 05:00:00 - 05/08/2015 06:00:00","BZN|NL","Without sequence","27.33","",""
"05/08/2015 06:00:00 - 05/08/2015 07:00:00","BZN|NL","Without sequence","34.92","",""
"05/08/2015 07:00:00 - 05/08/2015 08:00:00","BZN|NL","Without sequence","46.47","",""
"05/08/2015 08:00:00 - 05/08/2015 09:00:00","BZN|NL","Without sequence","43.75","",""
"05/08/2015 09:00:00 - 05/08/2015 10:00:00","BZN|NL","Without sequence","49.94","",""
"05/08/2015 10:00:00 - 05/08/2015 11:00:00","BZN|NL","Without sequence","43.72","",""
"05/08/2015 11:00:00 - 05/08/2015 12:00:00","BZN|NL","Without sequence","44.01","",""
"05/08/2015 12:00:00 - 05/08/2015 13:00:00","BZN|NL","Without sequence","44.84","",""
"05/08/2015 13:00:00 - 05/08/2015 14:00:00","BZN|NL","Without sequence","39.99","",""
"05/08/2015 14:00:00 - 05/08/2015 15:00:00","BZN|NL","Without sequence","41.2","",""
"05/08/2015 15:00:00 - 05/08/2015 16:00:00","BZN|NL","Without sequence","39.94","",""
"05/08/2015 16:00:00 - 05/08/2015 17:00:00","BZN|NL","Without sequence","49.0","",""
"05/08/2015 17:00:00 - 05/08/2015 18:00:00","BZN|NL","Without sequence","37.54","",""
"05/08/2015 18:00:00 - 05/08/2015 19:00:00","BZN|NL","Without sequence","45.52","",""
"05/08/2015 19:00:00 - 05/08/2015 20:00:00","BZN|NL","Without sequence","47.14","",""
"05/08/2015 20:00:00 - 05/08/2015 21:00:00","BZN|NL","Without sequence","42.15","",""
"05/08/2015 21:00:00 - 05/08/2015 22:00:00","BZN|NL","Without sequence","43.93","",""
"05/08/2015 22:00:00 - 05/08/2015 23:00:00","BZN|NL","Without sequence","43.18","",""
"05/08/2015 23:00:00 - 06/08/2015 00:00:00","BZN|NL","Without sequence","41.46","",""
"06/08/2015 00:00:00 - 06/08/2015 01:00:00","BZN|NL","Without sequence","30.24","",""
"06/08/2015 01:00:00 - 06/08/2015 02:00:00","BZN|NL","Without sequence","27.95","",""
"06/08/2015 02:00:00 - 06/08/2015 03:00:00","BZN|NL","Without sequence","25.14","",""
"06/08/2015 03:00:00 - 06/08/2015 04:00:00","BZN|NL","Without sequence","23.21","",""
"06/08/2015 04:00:00 - 06/08/2015 05:00:00","BZN|NL","Without sequence","23.02","",""
"06/08/2015 05:00:00 - 06/08/2015 06:00:00","BZN|NL","Without sequence","25.46","",""
"06/08/2015 06:00:00 - 06/08/2015 07:00:00","BZN|NL","Without sequence","31.32","",""
"06/08/2015 07:00:00 - 06/08/2015 08:00:00","BZN|NL","Without sequence","39.94","",""
"06/08/2015 08:00:00 - 06/08/2015 09:00:00","BZN|NL","Without sequence","42.72","",""
"06/08/2015 09:00:00 - 06/08/2015 10:00:00","BZN|NL","Without sequence","44.0","",""
"06/08/2015 10:00:00 - 06/08/2015 11:00:00","BZN|NL","Without sequence","45.0","",""
"06/08/2015 11:00:00 - 06/08/2015 12:00:00","BZN|NL","Without sequence","47.44","",""
"06/08/2015 12:00:00 - 06/08/2015 13:00:00","BZN|NL","Without sequence","58.0","",""
"06/08/2015 13:00:00 - 06/08/2015 14:00:00","BZN|NL","Without sequence","57.4","",""
"06/08/2015 14:00:00 - 06/08/2015 15:00:00","BZN|NL","Without sequence","49.58","",""
"06/08/2015 15:00:00 - 06/08/2015 16:00:00","BZN|NL","Without sequence","47.44","",""
"06/08/2015 16:00:00 - 06/08/2015 17:00:00","BZN|NL","Without sequence","50.0","",""
"06/08/2015 17:00:00 - 06/08/2015 18:00:00","BZN|NL","Without sequence","40.2","",""
"06/08/2015 18:00:00 - 06/08/2015 19:00:00","BZN|NL","Without sequence","43.03","",""
"06/08/2015 19:00:00 - 06/08/2015 20:00:00","BZN|NL","Without sequence","48.92","",""
"06/08/2015 20:00:00 - 06/08/2015 21:00:00","BZN|NL","Without sequence","45.18","",""
"06/08/2015 21:00:00 - 06/08/2015 22:00:00","BZN|NL","Without sequence","44.93","",""
"06/08/2015 22:00:00 - 06/08/2015 23:00:00","BZN|NL","Without sequence","42.87","",""
"06/08/2015 23:00:00 - 07/08/2015 00:00:00","BZN|NL","Without sequence","43.92","",""
"07/08/2015 00:00:00 - 07/08/2015 01:00:00","BZN|NL","Without sequence","34.99","",""
"07/08/2015 01:00:00 - 07/08/2015 02:00:00","BZN|NL","Without sequence","28.73","",""
"07/08/2015 02:00:00 - 07/08/2015 03:00:00","BZN|NL","Without sequence","32.26","",""
"07/08/2015 03:00:00 - 07/08/2015 04:00:00","BZN|NL","Without sequence","27.65","",""
"07/08/2015 04:00:00 - 07/08/2015 05:00:00","BZN|NL","Without sequence","25.28","",""
"07/08/2015 05:00:00 - 07/08/2015 06:00:00","BZN|NL","Without sequence","27.4","",""
"07/08/2015 06:00:00 - 07/08/2015 07:00:00","BZN|NL","Without sequence","32.28","",""
"07/08/2015 07:00:00 - 07/08/2015 08:00:00","BZN|NL","Without sequence","38.68","",""
"07/08/2015 08:00:00 - 07/08/2015 09:00:00","BZN|NL","Without sequence","42.5","",""
"07/08/2015 09:00:00 - 07/08/2015 10:00:00","BZN|NL","Without sequence","42.41","",""
"07/08/2015 10:00:00 - 07/08/2015 11:00:00","BZN|NL","Without sequence","42.3","",""
"07/08/2015 11:00:00 - 07/08/2015 12:00:00","BZN|NL","Without sequence","47.44","",""
"07/08/2015 12:00:00 - 07/08/2015 13:00:00","BZN|NL","Without sequence","49.94","",""
"07/08/2015 13:00:00 - 07/08/2015 14:00:00","BZN|NL","Without sequence","50.72","",""
"07/08/2015 14:00:00 - 07/08/2015 15:00:00","BZN|NL","Without sequence","49.94","",""
"07/08/2015 15:00:00 - 07/08/2015 16:00:00","BZN|NL","Without sequence","42.44","",""
"07/08/2015 16:00:00 - 07/08/2015 17:00:00","BZN|NL","Without sequence","50.0","",""
"07/08/2015 17:00:00 - 07/08/2015 18:00:00","BZN|NL","Without sequence","39.01","",""
"07/08/2015 18:00:00 - 07/08/2015 19:00:00","BZN|NL","Without sequence","42.3","",""
"07/08/2015 19:00:00 - 07/08/2015 20:00:00","BZN|NL","Without sequence","43.97","",""
"07/08/2015 20:00:00 - 07/08/2015 21:00:00","BZN|NL","Without sequence","41.41","",""
"07/08/2015 21:00:00 - 07/08/2015 22:00:00","BZN|NL","Without sequence","41.57","",""
"07/08/2015 22:00:00 - 07/08/2015 23:00:00","BZN|NL","Without sequence","55.0","",""
"07/08/2015 23:00:00 - 08/08/2015 00:00:00","BZN|NL","Without sequence","47.44","",""
"08/08/2015 00:00:00 - 08/08/2015 01:00:00","BZN|NL","Without sequence","31.22","",""
